track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,duration_ms_dt,trackName,artistName,total_played_duration,total_played_count
1OYA4DbZ6IOtSVuKb0VFVQ,0.654,0.617,7,-6.094,1,0.0421,0.00685,3.78e-06,0.194,0.52,93.003,spotify:track:1OYA4DbZ6IOtSVuKb0VFVQ,https://api.spotify.com/v1/tracks/1OYA4DbZ6IOtSVuKb0VFVQ,https://api.spotify.com/v1/audio-analysis/1OYA4DbZ6IOtSVuKb0VFVQ,155080,4,0 days 00:02:35.080000,Kitchen Song,Tessa Violet,0 days 04:39:48.167000,126
4TKxkBv9vy8MgvHUUFVbH0,0.304,0.249,10,-13.139,1,0.0718,0.591,0.000788,0.254,0.124,173.218,spotify:track:4TKxkBv9vy8MgvHUUFVbH0,https://api.spotify.com/v1/tracks/4TKxkBv9vy8MgvHUUFVbH0,https://api.spotify.com/v1/audio-analysis/4TKxkBv9vy8MgvHUUFVbH0,84625,3,0 days 00:01:24.625000,how can i pretend? - Demo,Wasia Project,0 days 01:07:53.953000,53
1oMXwwZDsuGyWniSRc9lI3,0.334,0.413,5,-12.517,0,0.039,0.73,1.33e-05,0.127,0.25,82.991,spotify:track:1oMXwwZDsuGyWniSRc9lI3,https://api.spotify.com/v1/tracks/1oMXwwZDsuGyWniSRc9lI3,https://api.spotify.com/v1/audio-analysis/1oMXwwZDsuGyWniSRc9lI3,197532,3,0 days 00:03:17.532000,Misfit Biscuit,Wasia Project,0 days 03:00:12.489000,65
62Tbkc4dhrraGN9tWrlssr,0.496,0.922,9,-4.686,1,0.045,0.000247,8.97e-05,0.274,0.712,169.988,spotify:track:62Tbkc4dhrraGN9tWrlssr,https://api.spotify.com/v1/tracks/62Tbkc4dhrraGN9tWrlssr,https://api.spotify.com/v1/audio-analysis/62Tbkc4dhrraGN9tWrlssr,142490,4,0 days 00:02:22.490000,Bang Bang Bang,Lauran Hibberd,0 days 00:09:44.823000,6
6IPwKM3fUUzlElbvKw2sKl,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,spotify:track:6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/tracks/6IPwKM3fUUzlElbvKw2sKl,https://api.spotify.com/v1/audio-analysis/6IPwKM3fUUzlElbvKw2sKl,184154,4,0 days 00:03:04.154000,we fell in love in october,girl in red,0 days 00:00:19.010000,2
1QASQkmXvZaFCTVaRVQVqq,0.529,0.622,7,-11.109,1,0.026,0.333,0.924,0.0962,0.307,104.999,spotify:track:1QASQkmXvZaFCTVaRVQVqq,https://api.spotify.com/v1/tracks/1QASQkmXvZaFCTVaRVQVqq,https://api.spotify.com/v1/audio-analysis/1QASQkmXvZaFCTVaRVQVqq,57360,4,0 days 00:00:57.360000,Encore,Adiescar Chase,0 days 00:01:58.100000,3
7b7erRIo4wh1wd2ua0jO7O,0.584,0.103,9,-20.557,1,0.0336,0.889,0.934,0.102,0.0845,102.979,spotify:track:7b7erRIo4wh1wd2ua0jO7O,https://api.spotify.com/v1/tracks/7b7erRIo4wh1wd2ua0jO7O,https://api.spotify.com/v1/audio-analysis/7b7erRIo4wh1wd2ua0jO7O,125080,4,0 days 00:02:05.080000,Kiss,Adiescar Chase,0 days 00:10:30.657000,7
5H4GjjQta6rgKNr2vxRvEl,0.771,0.427,5,-9.12,1,0.0605,0.548,0.000285,0.418,0.263,96.001,spotify:track:5H4GjjQta6rgKNr2vxRvEl,https://api.spotify.com/v1/tracks/5H4GjjQta6rgKNr2vxRvEl,https://api.spotify.com/v1/audio-analysis/5H4GjjQta6rgKNr2vxRvEl,262344,4,0 days 00:04:22.344000,Bloodline / Difficult Things,Orla Gartland,0 days 04:23:23.394000,67
0buA8H0Z5Vj1PupvbsQpev,0.515,0.96,7,-4.518,1,0.0383,2.72e-06,0.689,0.4,0.11,122.998,spotify:track:0buA8H0Z5Vj1PupvbsQpev,https://api.spotify.com/v1/tracks/0buA8H0Z5Vj1PupvbsQpev,https://api.spotify.com/v1/audio-analysis/0buA8H0Z5Vj1PupvbsQpev,167665,4,0 days 00:02:47.665000,Over Your Head - SASAMI remix,Orla Gartland,0 days 03:15:37.527000,95
3OKVZxc0bnYfKUEX8Y6uTC,0.54,0.0895,5,-11.071,1,0.0393,0.961,1.05e-05,0.0893,0.156,70.537,spotify:track:3OKVZxc0bnYfKUEX8Y6uTC,https://api.spotify.com/v1/tracks/3OKVZxc0bnYfKUEX8Y6uTC,https://api.spotify.com/v1/audio-analysis/3OKVZxc0bnYfKUEX8Y6uTC,83129,4,0 days 00:01:23.129000,Afterlife - demo,Orla Gartland,0 days 01:28:20.344000,75
07FNKVJKWX08paQiethhD0,0.829,0.577,9,-5.269,0,0.0637,0.0812,0.0,0.027,0.601,123.97,spotify:track:07FNKVJKWX08paQiethhD0,https://api.spotify.com/v1/tracks/07FNKVJKWX08paQiethhD0,https://api.spotify.com/v1/audio-analysis/07FNKVJKWX08paQiethhD0,196094,4,0 days 00:03:16.094000,Between My Teeth,Orla Gartland,0 days 02:40:34.049000,57
37XSHvNDu2RjMOlMYyouiA,0.594,0.337,10,-8.226,1,0.0498,0.0882,0.0,0.175,0.166,184.034,spotify:track:37XSHvNDu2RjMOlMYyouiA,https://api.spotify.com/v1/tracks/37XSHvNDu2RjMOlMYyouiA,https://api.spotify.com/v1/audio-analysis/37XSHvNDu2RjMOlMYyouiA,200804,3,0 days 00:03:20.804000,Figure It Out,Orla Gartland,0 days 02:39:31.657000,56
1nDl6FtfwUI5LcMCglGiC0,0.677,0.549,0,-5.335,1,0.189,0.251,1.15e-06,0.148,0.221,144.883,spotify:track:1nDl6FtfwUI5LcMCglGiC0,https://api.spotify.com/v1/tracks/1nDl6FtfwUI5LcMCglGiC0,https://api.spotify.com/v1/audio-analysis/1nDl6FtfwUI5LcMCglGiC0,219736,4,0 days 00:03:39.736000,"You're Not Special, Babe - live at Middle Farm studios",Orla Gartland,0 days 03:16:39.568000,66
1sq2qpQkkgM1swCDJwmbGr,0.85,0.353,2,-10.468,1,0.0911,0.0517,0.00101,0.0731,0.624,153.981,spotify:track:1sq2qpQkkgM1swCDJwmbGr,https://api.spotify.com/v1/tracks/1sq2qpQkkgM1swCDJwmbGr,https://api.spotify.com/v1/audio-analysis/1sq2qpQkkgM1swCDJwmbGr,154047,5,0 days 00:02:34.047000,Things That I've Learned,Orla Gartland,0 days 02:24:59.211000,62
66UBA2jX94XsiBplFbY97K,0.48,0.571,9,-5.953,0,0.0366,0.0786,1.5e-05,0.367,0.415,175.95,spotify:track:66UBA2jX94XsiBplFbY97K,https://api.spotify.com/v1/tracks/66UBA2jX94XsiBplFbY97K,https://api.spotify.com/v1/audio-analysis/66UBA2jX94XsiBplFbY97K,192883,3,0 days 00:03:12.883000,Over Your Head,Orla Gartland,0 days 02:35:26.622000,53
5XMDQIMAOlvnEm4Db2eecW,0.492,0.468,5,-8.818,1,0.0336,0.305,1.35e-05,0.835,0.267,95.848,spotify:track:5XMDQIMAOlvnEm4Db2eecW,https://api.spotify.com/v1/tracks/5XMDQIMAOlvnEm4Db2eecW,https://api.spotify.com/v1/audio-analysis/5XMDQIMAOlvnEm4Db2eecW,369672,4,0 days 00:06:09.672000,Bloodline / Difficult Things - live in Dublin,Orla Gartland,0 days 05:45:22.485000,72
1A1W9rKYRbZSgKNAUOBOs0,0.528,0.391,5,-12.134,0,0.0635,0.864,0.0535,0.113,0.322,90.352,spotify:track:1A1W9rKYRbZSgKNAUOBOs0,https://api.spotify.com/v1/tracks/1A1W9rKYRbZSgKNAUOBOs0,https://api.spotify.com/v1/audio-analysis/1A1W9rKYRbZSgKNAUOBOs0,217327,4,0 days 00:03:37.327000,Do You Mind?,Orla Gartland,0 days 02:49:32.731000,57
3XwpRfAKRkYGFu5SqvdNK5,0.405,0.178,5,-12.791,1,0.0326,0.883,0.00184,0.1,0.103,133.851,spotify:track:3XwpRfAKRkYGFu5SqvdNK5,https://api.spotify.com/v1/tracks/3XwpRfAKRkYGFu5SqvdNK5,https://api.spotify.com/v1/audio-analysis/3XwpRfAKRkYGFu5SqvdNK5,255322,4,0 days 00:04:15.322000,Left Behind,Orla Gartland,0 days 04:10:06.507000,72
7N2PRq96UsOxI3ItwnrJDx,0.575,0.716,6,-5.148,1,0.0279,0.0213,0.000275,0.0658,0.498,92.518,spotify:track:7N2PRq96UsOxI3ItwnrJDx,https://api.spotify.com/v1/tracks/7N2PRq96UsOxI3ItwnrJDx,https://api.spotify.com/v1/audio-analysis/7N2PRq96UsOxI3ItwnrJDx,188108,4,0 days 00:03:08.108000,Get Back,Orla Gartland,0 days 03:01:07.324000,68
4WWlAdCman93m7W3OVBA7X,0.508,0.365,2,-10.249,1,0.0494,0.681,0.0,0.0958,0.277,119.921,spotify:track:4WWlAdCman93m7W3OVBA7X,https://api.spotify.com/v1/tracks/4WWlAdCman93m7W3OVBA7X,https://api.spotify.com/v1/audio-analysis/4WWlAdCman93m7W3OVBA7X,237698,4,0 days 00:03:57.698000,More Like You - acoustic,Orla Gartland,0 days 04:46:23.205000,78
49TDjRAG3v2MViatvPqDBZ,0.721,0.797,8,-5.468,1,0.03,0.0421,0.00436,0.368,0.684,109.715,spotify:track:49TDjRAG3v2MViatvPqDBZ,https://api.spotify.com/v1/tracks/49TDjRAG3v2MViatvPqDBZ,https://api.spotify.com/v1/audio-analysis/49TDjRAG3v2MViatvPqDBZ,237003,4,0 days 00:03:57.003000,Souvenirs,Orla Gartland,0 days 03:30:30.253000,64
5JbboJ0g2y6hOcszKoLTMC,0.712,0.799,8,-5.009,1,0.0377,0.106,1.29e-06,0.143,0.8,96.027,spotify:track:5JbboJ0g2y6hOcszKoLTMC,https://api.spotify.com/v1/tracks/5JbboJ0g2y6hOcszKoLTMC,https://api.spotify.com/v1/audio-analysis/5JbboJ0g2y6hOcszKoLTMC,189500,4,0 days 00:03:09.500000,Lonely People,Orla Gartland,0 days 02:56:19.192000,71
29ptwsAFxPgzqMqyAu1OuK,0.515,0.427,3,-10.166,1,0.0992,0.698,5.47e-06,0.148,0.101,188.552,spotify:track:29ptwsAFxPgzqMqyAu1OuK,https://api.spotify.com/v1/tracks/29ptwsAFxPgzqMqyAu1OuK,https://api.spotify.com/v1/audio-analysis/29ptwsAFxPgzqMqyAu1OuK,185627,3,0 days 00:03:05.627000,paranoia party,Frances Forever,0 days 00:09:16.878000,3
7mkT9kS25nUIoNkm02Ww0n,0.654,0.798,0,-4.084,1,0.0451,0.188,0.0,0.15,0.574,92.207,spotify:track:7mkT9kS25nUIoNkm02Ww0n,https://api.spotify.com/v1/tracks/7mkT9kS25nUIoNkm02Ww0n,https://api.spotify.com/v1/audio-analysis/7mkT9kS25nUIoNkm02Ww0n,211760,4,0 days 00:03:31.760000,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,0 days 00:07:01.544000,2
1OzY7RRZh3EcIKn7VKZUTx,0.748,0.842,10,-3.107,1,0.0265,0.0217,4.24e-06,0.357,0.945,119.023,spotify:track:1OzY7RRZh3EcIKn7VKZUTx,https://api.spotify.com/v1/tracks/1OzY7RRZh3EcIKn7VKZUTx,https://api.spotify.com/v1/audio-analysis/1OzY7RRZh3EcIKn7VKZUTx,233573,4,0 days 00:03:53.573000,Dancing in the Moonlight - 2001 Remix,Toploader,0 days 00:07:47.146000,2
3rPtS4nfpy7PsARctAWpzd,0.576,0.714,6,-5.247,1,0.0595,0.395,0.0,0.115,0.321,144.981,spotify:track:3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/tracks/3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/audio-analysis/3rPtS4nfpy7PsARctAWpzd,262231,4,0 days 00:04:22.231000,Best Friend,Rex Orange County,0 days 00:13:09.719000,4
5vaQ0fdW1o39wGP43osjJO,0.584,0.365,0,-15.69,1,0.0401,0.298,0.873,0.131,0.478,124.182,spotify:track:5vaQ0fdW1o39wGP43osjJO,https://api.spotify.com/v1/tracks/5vaQ0fdW1o39wGP43osjJO,https://api.spotify.com/v1/audio-analysis/5vaQ0fdW1o39wGP43osjJO,57120,4,0 days 00:00:57.120000,Déjà Vu,Adiescar Chase,0 days 00:04:50.178000,8
6PLazKHpb8YMtGh1J2C5qe,0.764,0.827,0,-3.445,1,0.0321,0.114,0.0,0.0363,0.966,118.006,spotify:track:6PLazKHpb8YMtGh1J2C5qe,https://api.spotify.com/v1/tracks/6PLazKHpb8YMtGh1J2C5qe,https://api.spotify.com/v1/audio-analysis/6PLazKHpb8YMtGh1J2C5qe,217627,4,0 days 00:03:37.627000,Because I Love You,Montaigne,0 days 00:07:18.376000,3
4u1lgRgQl4dM93v5cE5lil,0.422,0.303,5,-14.457,1,0.0413,0.755,0.385,0.104,0.069,132.038,spotify:track:4u1lgRgQl4dM93v5cE5lil,https://api.spotify.com/v1/tracks/4u1lgRgQl4dM93v5cE5lil,https://api.spotify.com/v1/audio-analysis/4u1lgRgQl4dM93v5cE5lil,228600,5,0 days 00:03:48.600000,Stare at Each Other & Fall in Love,Daniela Andrade,0 days 00:30:28.800000,8
5ZrKzFZxiAZhi9BF7EY5NT,0.473,0.639,1,-7.56,0,0.0452,0.178,0.353,0.135,0.487,63.974,spotify:track:5ZrKzFZxiAZhi9BF7EY5NT,https://api.spotify.com/v1/tracks/5ZrKzFZxiAZhi9BF7EY5NT,https://api.spotify.com/v1/audio-analysis/5ZrKzFZxiAZhi9BF7EY5NT,94000,4,0 days 00:01:34,"Nothing Much Has Changed, I Don't Feel The Same",Daniela Andrade,0 days 00:17:14,11
6krNSTegkvGMmdIUOUEQH1,0.721,0.593,0,-4.768,0,0.0397,0.275,0.0,0.0714,0.721,145.025,spotify:track:6krNSTegkvGMmdIUOUEQH1,https://api.spotify.com/v1/tracks/6krNSTegkvGMmdIUOUEQH1,https://api.spotify.com/v1/audio-analysis/6krNSTegkvGMmdIUOUEQH1,183280,4,0 days 00:03:03.280000,Undercover,Kehlani,0 days 00:12:40.379000,5
59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4,0 days 00:03:10.306000,Take You Dancing,Jason Derulo,0 days 00:15:24.636000,6
6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4,0 days 00:02:46.028000,Head & Heart (feat. MNEK),Joel Corry,0 days 00:03:37.351000,3
26uWcFPeunNydCH7rl7nyA,0.643,0.685,8,-5.137,0,0.041,0.0452,9.52e-05,0.0855,0.404,122.053,spotify:track:26uWcFPeunNydCH7rl7nyA,https://api.spotify.com/v1/tracks/26uWcFPeunNydCH7rl7nyA,https://api.spotify.com/v1/audio-analysis/26uWcFPeunNydCH7rl7nyA,183599,4,0 days 00:03:03.599000,Keeping Your Head Up,Birdy,0 days 00:03:30.260000,4
7KCXA4Y1gIGDSm388m9bW1,0.639,0.931,11,-1.73,1,0.0708,0.46,0.0,0.0942,0.471,126.084,spotify:track:7KCXA4Y1gIGDSm388m9bW1,https://api.spotify.com/v1/tracks/7KCXA4Y1gIGDSm388m9bW1,https://api.spotify.com/v1/audio-analysis/7KCXA4Y1gIGDSm388m9bW1,207146,4,0 days 00:03:27.146000,Keeping Your Head Up - Don Diablo Remix; Radio Edit,Birdy,0 days 00:14:22.598000,5
6lXGf0irWo1XWl8acAlzso,0.787,0.35,1,-5.614,1,0.0458,0.44,0.000623,0.251,0.488,90.0,spotify:track:6lXGf0irWo1XWl8acAlzso,https://api.spotify.com/v1/tracks/6lXGf0irWo1XWl8acAlzso,https://api.spotify.com/v1/audio-analysis/6lXGf0irWo1XWl8acAlzso,130333,4,0 days 00:02:10.333000,fool,frad,0 days 00:06:39.596000,4
2QDiQ50Xv9ICj8lINq1YDK,0.738,0.767,2,-8.146,1,0.0314,0.108,1.94e-06,0.0682,0.97,105.814,spotify:track:2QDiQ50Xv9ICj8lINq1YDK,https://api.spotify.com/v1/tracks/2QDiQ50Xv9ICj8lINq1YDK,https://api.spotify.com/v1/audio-analysis/2QDiQ50Xv9ICj8lINq1YDK,211000,4,0 days 00:03:31,Come and Get Your Love,The Star-Lord’s,0 days 00:03:34.045000,3
7GVUmCP00eSsqc4tzj1sDD,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4,0 days 00:03:25.933000,Come and Get Your Love - Single Version,Redbone,0 days 00:17:10.836000,6
3kXoKlD84c6OmIcOLfrfEs,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4,0 days 00:03:36.022000,September,"Earth, Wind & Fire",0 days 00:36:20.144000,12
0ndFxZtzMOKnfub4w6Ehzd,0.795,0.76,1,-6.649,0,0.0366,0.0282,0.0,0.0426,0.494,119.959,spotify:track:0ndFxZtzMOKnfub4w6Ehzd,https://api.spotify.com/v1/tracks/0ndFxZtzMOKnfub4w6Ehzd,https://api.spotify.com/v1/audio-analysis/0ndFxZtzMOKnfub4w6Ehzd,198500,4,0 days 00:03:18.500000,Maps,Kurt Hugo Schneider,0 days 00:13:15.660000,5
1dtTRXifeGC51adYy0902s,0.861,0.82,1,-4.807,0,0.0728,0.032,4.76e-06,0.0706,0.781,118.04,spotify:track:1dtTRXifeGC51adYy0902s,https://api.spotify.com/v1/tracks/1dtTRXifeGC51adYy0902s,https://api.spotify.com/v1/audio-analysis/1dtTRXifeGC51adYy0902s,187571,4,0 days 00:03:07.571000,Bad Boy,Yung Bae,0 days 00:09:41.210000,5
3UmBgQiJhbNMmyPVceuH4d,0.596,0.601,11,-4.876,0,0.0413,0.0355,0.0,0.0821,0.613,117.018,spotify:track:3UmBgQiJhbNMmyPVceuH4d,https://api.spotify.com/v1/tracks/3UmBgQiJhbNMmyPVceuH4d,https://api.spotify.com/v1/audio-analysis/3UmBgQiJhbNMmyPVceuH4d,196333,4,0 days 00:03:16.333000,JEKYLL & HIDE,Bishop Briggs,0 days 00:16:28.567000,6
6AommB1BJ917Cakro78goU,0.686,0.747,4,-3.082,1,0.0336,0.452,0.0,0.0944,0.681,81.944,spotify:track:6AommB1BJ917Cakro78goU,https://api.spotify.com/v1/tracks/6AommB1BJ917Cakro78goU,https://api.spotify.com/v1/audio-analysis/6AommB1BJ917Cakro78goU,201333,4,0 days 00:03:21.333000,TATTOOED ON MY HEART,Bishop Briggs,0 days 00:04:21.931000,3
3oDm8bWMqVw2Hn4R8nYwyZ,0.703,0.259,9,-13.516,1,0.0377,0.912,0.0,0.0879,0.471,115.083,spotify:track:3oDm8bWMqVw2Hn4R8nYwyZ,https://api.spotify.com/v1/tracks/3oDm8bWMqVw2Hn4R8nYwyZ,https://api.spotify.com/v1/audio-analysis/3oDm8bWMqVw2Hn4R8nYwyZ,168975,4,0 days 00:02:48.975000,Fall In Love With A Girl (feat. Orla Gartland),Cavetown,0 days 02:04:16.497000,50
2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,0 days 00:03:14.088000,bad guy,Billie Eilish,0 days 00:14:29.964000,4
7FQCZ5i5bmQ76LoGHyVcX0,0.524,0.733,7,-4.669,1,0.0938,0.593,0.0,0.0931,0.674,112.716,spotify:track:7FQCZ5i5bmQ76LoGHyVcX0,https://api.spotify.com/v1/tracks/7FQCZ5i5bmQ76LoGHyVcX0,https://api.spotify.com/v1/audio-analysis/7FQCZ5i5bmQ76LoGHyVcX0,238480,4,0 days 00:03:58.480000,Talk It Up,Sammy Rae & The Friends,0 days 00:07:56.960000,2
4CGA5ET2hXeCfzWsMe0I5l,0.387,0.72,9,-8.653,1,0.0962,0.0571,0.0921,0.184,0.238,172.401,spotify:track:4CGA5ET2hXeCfzWsMe0I5l,https://api.spotify.com/v1/tracks/4CGA5ET2hXeCfzWsMe0I5l,https://api.spotify.com/v1/audio-analysis/4CGA5ET2hXeCfzWsMe0I5l,233885,3,0 days 00:03:53.885000,Hills Of Fire,Sarah Kinsley,0 days 00:31:12.107000,10
6sOK9LnvTTj4E2ZGzhKTQo,0.429,0.798,3,-5.361,0,0.0836,0.537,0.0,0.0676,0.393,99.482,spotify:track:6sOK9LnvTTj4E2ZGzhKTQo,https://api.spotify.com/v1/tracks/6sOK9LnvTTj4E2ZGzhKTQo,https://api.spotify.com/v1/audio-analysis/6sOK9LnvTTj4E2ZGzhKTQo,236000,4,0 days 00:03:56,Good Life,Sammy Rae & The Friends,0 days 00:16:03.027000,5
6y3vemZ4p8iZQoZ0VRzdws,0.642,0.453,9,-8.333,1,0.0466,0.329,0.0,0.0721,0.496,82.046,spotify:track:6y3vemZ4p8iZQoZ0VRzdws,https://api.spotify.com/v1/tracks/6y3vemZ4p8iZQoZ0VRzdws,https://api.spotify.com/v1/audio-analysis/6y3vemZ4p8iZQoZ0VRzdws,257015,4,0 days 00:04:17.015000,Waiting for You,The Aces,0 days 00:04:17.015000,1
5Q03AJdtfazFoenDKCzVlt,0.758,0.278,11,-16.436,1,0.113,0.779,9.62e-05,0.0843,0.8,125.013,spotify:track:5Q03AJdtfazFoenDKCzVlt,https://api.spotify.com/v1/tracks/5Q03AJdtfazFoenDKCzVlt,https://api.spotify.com/v1/audio-analysis/5Q03AJdtfazFoenDKCzVlt,204480,4,0 days 00:03:24.480000,Persephone,Sidney Gish,0 days 00:01:30.233000,3
0IkBQt9vSLLwoX0knkusSl,0.539,0.524,4,-8.279,1,0.236,0.0473,0.000349,0.0806,0.729,174.047,spotify:track:0IkBQt9vSLLwoX0knkusSl,https://api.spotify.com/v1/tracks/0IkBQt9vSLLwoX0knkusSl,https://api.spotify.com/v1/audio-analysis/0IkBQt9vSLLwoX0knkusSl,192027,3,0 days 00:03:12.027000,Pessimist,Greta Isaac,0 days 00:54:35.228000,19
029QbkH9BezM0OumOqjOaQ,0.31,0.206,4,-11.295,1,0.0478,0.908,1.65e-05,0.104,0.123,174.785,spotify:track:029QbkH9BezM0OumOqjOaQ,https://api.spotify.com/v1/tracks/029QbkH9BezM0OumOqjOaQ,https://api.spotify.com/v1/audio-analysis/029QbkH9BezM0OumOqjOaQ,149627,4,0 days 00:02:29.627000,February,Matilda Mann,0 days 00:09:35.823000,4
5BCYtpbTyUQSMRwDVPb5wk,0.581,0.832,6,-5.48,1,0.0514,0.0753,0.0,0.0773,0.678,99.908,spotify:track:5BCYtpbTyUQSMRwDVPb5wk,https://api.spotify.com/v1/tracks/5BCYtpbTyUQSMRwDVPb5wk,https://api.spotify.com/v1/audio-analysis/5BCYtpbTyUQSMRwDVPb5wk,218053,4,0 days 00:03:38.053000,Dover Beach,Baby Queen,0 days 00:04:07.562000,2
46BHP7nFOrGQPLW8mCxzZr,0.638,0.293,3,-11.703,1,0.0478,0.342,0.000624,0.448,0.488,155.083,spotify:track:46BHP7nFOrGQPLW8mCxzZr,https://api.spotify.com/v1/tracks/46BHP7nFOrGQPLW8mCxzZr,https://api.spotify.com/v1/audio-analysis/46BHP7nFOrGQPLW8mCxzZr,197032,4,0 days 00:03:17.032000,all my ghosts,Lizzy McAlpine,0 days 00:13:53.648000,5
50OyIpJglmLyXYzB2KAJ0H,0.419,0.272,0,-8.123,1,0.0486,0.725,0.0,0.113,0.415,191.727,spotify:track:50OyIpJglmLyXYzB2KAJ0H,https://api.spotify.com/v1/tracks/50OyIpJglmLyXYzB2KAJ0H,https://api.spotify.com/v1/audio-analysis/50OyIpJglmLyXYzB2KAJ0H,242584,3,0 days 00:04:02.584000,Dips,Daisy the Great,0 days 00:11:09.887000,3
0H2aPW6EdKHfOZ9AzVnod4,0.838,0.757,11,-6.206,0,0.0863,0.0788,0.0,0.0442,0.729,126.019,spotify:track:0H2aPW6EdKHfOZ9AzVnod4,https://api.spotify.com/v1/tracks/0H2aPW6EdKHfOZ9AzVnod4,https://api.spotify.com/v1/audio-analysis/0H2aPW6EdKHfOZ9AzVnod4,183380,4,0 days 00:03:03.380000,Bored,Tessa Violet,0 days 07:12:36.590000,147
5R48ngK8BagoCaaxA7OLzS,0.381,0.283,7,-7.079,0,0.0302,0.891,0.0,0.183,0.263,75.786,spotify:track:5R48ngK8BagoCaaxA7OLzS,https://api.spotify.com/v1/tracks/5R48ngK8BagoCaaxA7OLzS,https://api.spotify.com/v1/audio-analysis/5R48ngK8BagoCaaxA7OLzS,233053,4,0 days 00:03:53.053000,The Way I Do - Acoustic,Bishop Briggs,0 days 00:38:59.032000,12
0ZrHaA9ei55Km65yBodElf,0.568,0.734,3,-5.497,1,0.0548,0.341,2.2e-05,0.567,0.458,122.913,spotify:track:0ZrHaA9ei55Km65yBodElf,https://api.spotify.com/v1/tracks/0ZrHaA9ei55Km65yBodElf,https://api.spotify.com/v1/audio-analysis/0ZrHaA9ei55Km65yBodElf,189267,4,0 days 00:03:09.267000,High Water,Bishop Briggs,0 days 00:00:00.345000,1
2OZVUfl8K0Ijw32bUf1fG4,0.552,0.236,4,-12.252,1,0.0318,0.657,0.0,0.0988,0.619,90.0,spotify:track:2OZVUfl8K0Ijw32bUf1fG4,https://api.spotify.com/v1/tracks/2OZVUfl8K0Ijw32bUf1fG4,https://api.spotify.com/v1/audio-analysis/2OZVUfl8K0Ijw32bUf1fG4,133744,4,0 days 00:02:13.744000,What Do You Want from Me Tonight?,Sidney Gish,0 days 00:11:14.567000,6
51ZW0OUvhcO0uyXR3E68bh,0.73,0.205,2,-15.489,1,0.0957,0.872,0.0593,0.095,0.206,124.989,spotify:track:51ZW0OUvhcO0uyXR3E68bh,https://api.spotify.com/v1/tracks/51ZW0OUvhcO0uyXR3E68bh,https://api.spotify.com/v1/audio-analysis/51ZW0OUvhcO0uyXR3E68bh,199385,4,0 days 00:03:19.385000,Cool Girl,dodie,0 days 02:49:02.587000,56
01cuVZlQ0fjxgxy7MwHRru,0.614,0.164,9,-12.98,1,0.0373,0.759,0.0,0.0766,0.425,135.322,spotify:track:01cuVZlQ0fjxgxy7MwHRru,https://api.spotify.com/v1/tracks/01cuVZlQ0fjxgxy7MwHRru,https://api.spotify.com/v1/audio-analysis/01cuVZlQ0fjxgxy7MwHRru,191353,4,0 days 00:03:11.353000,Everyone I've Never Met,Leith Ross,0 days 00:22:29.858000,8
